"LOCATION";"INDICATOR";"SUBJECT";"MEASURE";"FREQUENCY";"TIME";"Value";"Flag Codes"
"LVA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"LVA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";108.4875;
"LVA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";118.0125;
"LVA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";129.53499999939;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";94.247499992364;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";119.055;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";129.755;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";90.9225;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";84.2025;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";89.7649999999999;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";89.5575;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";90.645;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";96.4699999999999;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";105.4;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";114.7975;
"LTU";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";123.179999997828;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2001";14.0475894236098;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2002";18.6027631498254;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2003";22.7773910178472;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2004";29.1345484411419;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2005";35.9471256469935;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";53.2643543141582;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";76.9514615571191;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";95.7210136069653;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";95.1578348818949;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";103.077598887885;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";81.6288285927038;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";93.8940516967369;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";97.4674328046836;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";98.7848243898482;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";94.6920013543367;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";91.2668977714085;
"RUS";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";93.5159130063357;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";120.845000008136;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";129.3075;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";117.055;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";117.205;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";120.385;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";112.09;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";106.21;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";99.2024999999999;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";103.2525;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";111.562500000691;
"SVN";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";128.375000003098;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2000";21.2585841892788;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2001";23.9429074332043;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2002";27.1266215104655;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2003";32.3824283450713;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2004";43.3340986442499;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2005";55.7819615008164;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";65.0480235676214;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";74.4748019694144;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";73.7515784569686;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";72.5500325170587;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";75.7490529143188;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";78.0947461016429;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";82.080128566344;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";87.3531550059485;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";94.1242872954407;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";105.626985042078;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";110.205487291735;
"ZAF";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";114.449163891416;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2000";67.4506123855424;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2001";70.8201601820705;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2002";75.4213235224982;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2003";79.8308539037647;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2004";85.0846229669092;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2005";91.2449884973046;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";97.2425867281665;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";101.688221449249;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";103.650950958125;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";99.8833904005961;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";100.707779683201;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";101.752423129521;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";100.095741196723;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";98.0393039268554;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";98.3584068656261;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";103.435863921698;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";107.302216898909;
"EA";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";111.829531234482;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2000";66.1759856292663;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2001";69.9945566617606;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2002";74.3930495217452;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2003";80.0725103756239;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2004";85.9427858607589;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2005";92.8420259078642;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";99.2881558516349;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";103.801907723612;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";104.826591400732;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";100.740681899479;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";101.647980134259;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";102.80855087157;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";100.511404567646;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";98.3945025974143;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";98.5600028448352;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";103.573985858058;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";107.559202758944;
"EA17";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";112.178445033742;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2000";63.9325445068571;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2001";67.0831004918931;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2002";71.2315298591696;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2003";75.7874189810882;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2004";80.6554009130569;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2005";86.1998740928463;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2006";91.1030027641787;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2007";94.1115604659347;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2008";92.0953587289011;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2009";88.2821682230323;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2010";88.9434322791048;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2011";88.6485756171775;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2012";89.5772578732876;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2013";92.2443179151335;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2014";95.6599566710689;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2015";100;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2016";105.262281949969;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2017";110.931155966197;
"OECD";"HOUSECOST";"NOMINAL";"IDX2015";"A";"2018";116.352012818649;
