"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,101.571031792832,,
"TUR","Turkey","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,98.9259717167036,,
"AUS","Australia","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.154781078074,,
"AUS","Australia","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.35838102965,,
"AUS","Australia","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.480878112396,,
"AUS","Australia","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.654973492221,,
"AUS","Australia","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.889165904808,,
"AUS","Australia","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.983232866607,,
"AUS","Australia","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,101.115925046201,,
"AUS","Australia","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,101.300810288304,,
"AUS","Australia","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,101.440300056612,,
"AUS","Australia","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,101.703615303965,,
"AUS","Australia","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,101.935139179319,,
"AUS","Australia","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,101.940634950028,,
"AUS","Australia","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,102.080914567979,,
"AUS","Australia","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,102.24746232732,,
"AUS","Australia","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,102.38865551702,,
"NOR","Norway","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.740375780042,,
"NOR","Norway","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.9442898246524,,
"NOR","Norway","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.767601052371,,
"NOR","Norway","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.108617356091,,
"NOR","Norway","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.247194143024,,
"NOR","Norway","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,107.46209631866,,
"NOR","Norway","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,108.85369201558,,
"NOR","Norway","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,107.08293708515,,
"NOR","Norway","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,105.966724794766,,
"NOR","Norway","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,106.064134686886,,
"NOR","Norway","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,105.718222344135,,
"NOR","Norway","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,107.018023316226,,
"NOR","Norway","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,106.575932613605,,
"NOR","Norway","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,105.976206172688,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,84.5771295790878,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,85.1190360745178,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,85.9410858050078,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,85.7631854775146,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,85.1174788272833,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,85.0361418432149,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,84.5510652195365,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,85.8548737685831,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,87.2300732110758,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,88.4107736720669,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,89.4245484292041,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,90.4446698701156,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,91.518615954949,,
"GRC","Greece","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,91.8628875701329,,
"USA","United States","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.477424537808,,
"USA","United States","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.375220559193,,
"USA","United States","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.282000511057,,
"USA","United States","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.26909633521,,
"USA","United States","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,104.239000438301,,
"USA","United States","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,105.301164979121,,
"USA","United States","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,106.277854665075,,
"USA","United States","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,107.243231386499,,
"USA","United States","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,108.218583524964,,
"USA","United States","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,109.184295062056,,
"USA","United States","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,110.170243521457,,
"USA","United States","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.136812003895,,
"USA","United States","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,112.134401281698,,
"USA","United States","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,113.068310168317,,
"USA","United States","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,114.073451010786,,
"USA","United States","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,115.15369931775,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.412780662933,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.7216676500713,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.050758572124,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,99.9637146717744,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.068094140557,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,99.7164104661927,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,99.2319604930542,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,98.8812499395877,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,98.405642129912,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,98.2075586272935,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,98.3754131244249,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,98.1285955082209,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,97.2387102583625,,
"ITA","Italy","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,97.2050714315013,,
"FIN","Finland","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.025802134488,,
"FIN","Finland","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.009072773138,,
"FIN","Finland","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.034261388862,,
"FIN","Finland","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.14715166517,,
"FIN","Finland","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.12476167747,,
"FIN","Finland","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,99.8436454267137,,
"FIN","Finland","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.789956916924,,
"FIN","Finland","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.890239242227,,
"FIN","Finland","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.701204141457,,
"FIN","Finland","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.326252300392,,
"FIN","Finland","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,99.750809688359,,
"FIN","Finland","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,100.614512994644,,
"FIN","Finland","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,100.069760332545,,
"FIN","Finland","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,100.477269282435,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,99.2804313864295,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,99.9901440968864,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,97.985987141041,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,98.891148112314,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,99.2141656623861,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,98.3867688452961,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,99.2137619464557,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,99.3161316099657,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,97.9382759769225,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,98.1985907079881,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,95.1425780076501,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,95.3961721032538,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,95.4887765346027,,
"FIN","Finland","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,94.8010350236581,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.184433498274,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.891588396416,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.162567365485,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.057688843175,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,106.912493143043,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,108.887250648297,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,110.325416627236,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,111.770337766676,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,112.193383769096,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,113.540861836993,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,117.302591602651,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,117.434569793544,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,120.715050710099,,
"LUX","Luxembourg","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,124.087787895591,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.724549488969,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.265566105633,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.332595982701,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.253972950507,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,103.123994841473,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,103.852063963734,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,105.810317625644,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,105.208831590591,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,106.898654546597,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,107.574244273344,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,108.456618146976,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,109.309166176259,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,109.585159149775,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,110.309610358192,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,110.872103886994,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,111.106593978927,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,111.794325910892,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,112.631917154624,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,114.04579019598,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,115.50848165089,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,117.55919665277,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,119.133915462343,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,119.900564346033,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,121.971763530203,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,123.725210627644,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,125.005889093786,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,126.748523850387,,
"NLD","Netherlands","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,128.128147199454,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.649078201913,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,104.348950769236,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,106.341866189292,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,106.225053965394,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,107.941935716978,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,110.265275055308,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,112.502572284791,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,114.402236676408,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,115.13560520339,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,112.652641901818,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,111.143099213158,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.326872713489,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,111.641668014759,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,112.117043568214,,
"IRL","Ireland","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.235595482408,,
"IRL","Ireland","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.23531599304,,
"IRL","Ireland","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.367260390766,,
"IRL","Ireland","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.054844464592,,
"IRL","Ireland","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,102.874724941868,,
"IRL","Ireland","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,104.324721530467,,
"IRL","Ireland","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,104.902043161592,,
"IRL","Ireland","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,105.817269239705,,
"IRL","Ireland","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,107.310416516319,,
"IRL","Ireland","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,108.263224369003,,
"IRL","Ireland","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,109.354325328006,,
"IRL","Ireland","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.733693953968,,
"IRL","Ireland","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,111.675047075534,,
"IRL","Ireland","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,113.230889277892,,
"IRL","Ireland","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,114.532462438263,,
"IRL","Ireland","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,115.644572628002,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.7517860407873,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.836121895036,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.10738477008,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.33859214148,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,101.404169990805,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,101.384561750089,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,101.830234801196,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,102.469763435341,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,103.132557877336,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,102.489954250904,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,103.794688633693,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,103.011244509868,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,102.565601056651,,
"DNK","Denmark","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,102.260355787535,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.444556932446,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,98.0559562398707,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.107199538189,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.313782945536,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,102.594857862946,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,103.326479437611,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,102.377173879932,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,104.131546056104,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,104.832079805588,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,105.716977893932,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,109.491607508139,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.632293943803,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,113.624486039771,,
"SVN","Slovenia","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,117.872399858977,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.61513482342,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.882844334187,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,104.782258148567,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,106.502172577824,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,108.734716819557,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,109.814405021814,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,110.365029162764,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,111.530837711128,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,112.691092667472,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,112.009257925142,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,110.817949649273,,
"ISR","Israel","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.179256832262,,
